"OldPath","NewPath","OldName","NewName"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD047_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_047_Patch.csv","ALXDDUSTD047_Patch.csv","COMP_DU_047_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD049_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_049_Patch.csv","ALXDDUSTD049_Patch.csv","COMP_DU_049_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD050_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_050_Patch.csv","ALXDDUSTD050_Patch.csv","COMP_DU_050_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD051_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_051_Patch.csv","ALXDDUSTD051_Patch.csv","COMP_DU_051_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD052_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_052_Patch.csv","ALXDDUSTD052_Patch.csv","COMP_DU_052_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD053_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_053_Patch.csv","ALXDDUSTD053_Patch.csv","COMP_DU_053_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD054_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_054_Patch.csv","ALXDDUSTD054_Patch.csv","COMP_DU_054_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD055_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_055_Patch.csv","ALXDDUSTD055_Patch.csv","COMP_DU_055_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD056_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_056_Patch.csv","ALXDDUSTD056_Patch.csv","COMP_DU_056_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD057_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_057_Patch.csv","ALXDDUSTD057_Patch.csv","COMP_DU_057_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD058_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_058_Patch.csv","ALXDDUSTD058_Patch.csv","COMP_DU_058_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD059_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_059_Patch.csv","ALXDDUSTD059_Patch.csv","COMP_DU_059_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD060_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_060_Patch.csv","ALXDDUSTD060_Patch.csv","COMP_DU_060_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD061_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_061_Patch.csv","ALXDDUSTD061_Patch.csv","COMP_DU_061_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD062_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_062_Patch.csv","ALXDDUSTD062_Patch.csv","COMP_DU_062_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD063_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_063_Patch.csv","ALXDDUSTD063_Patch.csv","COMP_DU_063_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD064_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_064_Patch.csv","ALXDDUSTD064_Patch.csv","COMP_DU_064_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD065_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_065_Patch.csv","ALXDDUSTD065_Patch.csv","COMP_DU_065_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD066_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_066_Patch.csv","ALXDDUSTD066_Patch.csv","COMP_DU_066_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD067_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_067_Patch.csv","ALXDDUSTD067_Patch.csv","COMP_DU_067_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD068_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_068_Patch.csv","ALXDDUSTD068_Patch.csv","COMP_DU_068_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD070_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_070_Patch.csv","ALXDDUSTD070_Patch.csv","COMP_DU_070_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD071_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_071_Patch.csv","ALXDDUSTD071_Patch.csv","COMP_DU_071_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD072_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_072_Patch.csv","ALXDDUSTD072_Patch.csv","COMP_DU_072_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD074_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_074_Patch.csv","ALXDDUSTD074_Patch.csv","COMP_DU_074_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD075_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_075_Patch.csv","ALXDDUSTD075_Patch.csv","COMP_DU_075_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD076_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_076_Patch.csv","ALXDDUSTD076_Patch.csv","COMP_DU_076_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD077_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_077_Patch.csv","ALXDDUSTD077_Patch.csv","COMP_DU_077_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD078_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_078_Patch.csv","ALXDDUSTD078_Patch.csv","COMP_DU_078_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD079_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_079_Patch.csv","ALXDDUSTD079_Patch.csv","COMP_DU_079_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD080_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_080_Patch.csv","ALXDDUSTD080_Patch.csv","COMP_DU_080_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD081_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_081_Patch.csv","ALXDDUSTD081_Patch.csv","COMP_DU_081_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD082_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_082_Patch.csv","ALXDDUSTD082_Patch.csv","COMP_DU_082_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD084_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_084_Patch.csv","ALXDDUSTD084_Patch.csv","COMP_DU_084_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD085_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_085_Patch.csv","ALXDDUSTD085_Patch.csv","COMP_DU_085_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD086_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_086_Patch.csv","ALXDDUSTD086_Patch.csv","COMP_DU_086_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD087_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_087_Patch.csv","ALXDDUSTD087_Patch.csv","COMP_DU_087_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD088_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_088_Patch.csv","ALXDDUSTD088_Patch.csv","COMP_DU_088_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD091_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_091_Patch.csv","ALXDDUSTD091_Patch.csv","COMP_DU_091_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD092_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_092_Patch.csv","ALXDDUSTD092_Patch.csv","COMP_DU_092_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD093_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_093_Patch.csv","ALXDDUSTD093_Patch.csv","COMP_DU_093_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD094_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_094_Patch.csv","ALXDDUSTD094_Patch.csv","COMP_DU_094_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD095_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_095_Patch.csv","ALXDDUSTD095_Patch.csv","COMP_DU_095_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD096_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_096_Patch.csv","ALXDDUSTD096_Patch.csv","COMP_DU_096_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD097_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_097_Patch.csv","ALXDDUSTD097_Patch.csv","COMP_DU_097_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD098_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_098_Patch.csv","ALXDDUSTD098_Patch.csv","COMP_DU_098_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD099_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_099_Patch.csv","ALXDDUSTD099_Patch.csv","COMP_DU_099_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD100_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_100_Patch.csv","ALXDDUSTD100_Patch.csv","COMP_DU_100_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD101_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_101_Patch.csv","ALXDDUSTD101_Patch.csv","COMP_DU_101_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD102_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_102_Patch.csv","ALXDDUSTD102_Patch.csv","COMP_DU_102_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD103_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_103_Patch.csv","ALXDDUSTD103_Patch.csv","COMP_DU_103_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD104_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_104_Patch.csv","ALXDDUSTD104_Patch.csv","COMP_DU_104_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD105_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_105_Patch.csv","ALXDDUSTD105_Patch.csv","COMP_DU_105_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD106_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_106_Patch.csv","ALXDDUSTD106_Patch.csv","COMP_DU_106_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD107_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_107_Patch.csv","ALXDDUSTD107_Patch.csv","COMP_DU_107_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD108_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_108_Patch.csv","ALXDDUSTD108_Patch.csv","COMP_DU_108_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD109_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_109_Patch.csv","ALXDDUSTD109_Patch.csv","COMP_DU_109_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD110_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_110_Patch.csv","ALXDDUSTD110_Patch.csv","COMP_DU_110_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD111_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_111_Patch.csv","ALXDDUSTD111_Patch.csv","COMP_DU_111_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD112_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_112_Patch.csv","ALXDDUSTD112_Patch.csv","COMP_DU_112_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD113_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_113_Patch.csv","ALXDDUSTD113_Patch.csv","COMP_DU_113_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD114_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_114_Patch.csv","ALXDDUSTD114_Patch.csv","COMP_DU_114_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD115_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_115_Patch.csv","ALXDDUSTD115_Patch.csv","COMP_DU_115_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD116_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_116_Patch.csv","ALXDDUSTD116_Patch.csv","COMP_DU_116_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD117_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_117_Patch.csv","ALXDDUSTD117_Patch.csv","COMP_DU_117_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD119_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_119_Patch.csv","ALXDDUSTD119_Patch.csv","COMP_DU_119_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD120_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_120_Patch.csv","ALXDDUSTD120_Patch.csv","COMP_DU_120_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD121_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_121_Patch.csv","ALXDDUSTD121_Patch.csv","COMP_DU_121_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD122_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_122_Patch.csv","ALXDDUSTD122_Patch.csv","COMP_DU_122_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD123_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_123_Patch.csv","ALXDDUSTD123_Patch.csv","COMP_DU_123_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD124_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_124_Patch.csv","ALXDDUSTD124_Patch.csv","COMP_DU_124_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD125_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_125_Patch.csv","ALXDDUSTD125_Patch.csv","COMP_DU_125_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD126_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_126_Patch.csv","ALXDDUSTD126_Patch.csv","COMP_DU_126_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD127_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_127_Patch.csv","ALXDDUSTD127_Patch.csv","COMP_DU_127_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD128_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_128_Patch.csv","ALXDDUSTD128_Patch.csv","COMP_DU_128_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD129_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_129_Patch.csv","ALXDDUSTD129_Patch.csv","COMP_DU_129_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD130_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_130_Patch.csv","ALXDDUSTD130_Patch.csv","COMP_DU_130_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD131_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_131_Patch.csv","ALXDDUSTD131_Patch.csv","COMP_DU_131_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD132_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_132_Patch.csv","ALXDDUSTD132_Patch.csv","COMP_DU_132_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD133_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_133_Patch.csv","ALXDDUSTD133_Patch.csv","COMP_DU_133_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD134_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_134_Patch.csv","ALXDDUSTD134_Patch.csv","COMP_DU_134_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD135_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_135_Patch.csv","ALXDDUSTD135_Patch.csv","COMP_DU_135_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD137_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_137_Patch.csv","ALXDDUSTD137_Patch.csv","COMP_DU_137_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD138_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_138_Patch.csv","ALXDDUSTD138_Patch.csv","COMP_DU_138_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD140_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_140_Patch.csv","ALXDDUSTD140_Patch.csv","COMP_DU_140_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD141_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_141_Patch.csv","ALXDDUSTD141_Patch.csv","COMP_DU_141_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD142_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_142_Patch.csv","ALXDDUSTD142_Patch.csv","COMP_DU_142_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD143_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_143_Patch.csv","ALXDDUSTD143_Patch.csv","COMP_DU_143_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD144_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_144_Patch.csv","ALXDDUSTD144_Patch.csv","COMP_DU_144_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD145_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_145_Patch.csv","ALXDDUSTD145_Patch.csv","COMP_DU_145_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD146_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_146_Patch.csv","ALXDDUSTD146_Patch.csv","COMP_DU_146_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD147_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_147_Patch.csv","ALXDDUSTD147_Patch.csv","COMP_DU_147_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD149_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_149_Patch.csv","ALXDDUSTD149_Patch.csv","COMP_DU_149_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD150_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_150_Patch.csv","ALXDDUSTD150_Patch.csv","COMP_DU_150_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD151_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_151_Patch.csv","ALXDDUSTD151_Patch.csv","COMP_DU_151_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD152_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_152_Patch.csv","ALXDDUSTD152_Patch.csv","COMP_DU_152_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD153_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_153_Patch.csv","ALXDDUSTD153_Patch.csv","COMP_DU_153_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD154_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_154_Patch.csv","ALXDDUSTD154_Patch.csv","COMP_DU_154_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD155_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_155_Patch.csv","ALXDDUSTD155_Patch.csv","COMP_DU_155_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD156_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_156_Patch.csv","ALXDDUSTD156_Patch.csv","COMP_DU_156_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD157_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_157_Patch.csv","ALXDDUSTD157_Patch.csv","COMP_DU_157_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD158_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_158_Patch.csv","ALXDDUSTD158_Patch.csv","COMP_DU_158_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD159_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_159_Patch.csv","ALXDDUSTD159_Patch.csv","COMP_DU_159_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD160_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_160_Patch.csv","ALXDDUSTD160_Patch.csv","COMP_DU_160_Patch.csv"
"C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\ALXDDUSTD161_Patch.csv","C:\Users\lovel\Desktop\scripts\hotfix-retriever\DU\COMP_DU_161_Patch.csv","ALXDDUSTD161_Patch.csv","COMP_DU_161_Patch.csv"
